what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1390255943245
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1390255943252
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1390255943275
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1390255943275
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1390255943304
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1390255943304
started,bundle,com.collabnet.subversion.merge,3.0.7,"com.collabnet.subversion.merge",1390255943304
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.core",1390255943305
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.ui",1390255943341
started,bundle,org.eclipse.mylyn.commons.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.core",1390255943341
started,bundle,org.eclipse.mylyn.commons.net,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.net",1390255943341
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.core",1390255943342
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.feed",1390255943343
started,bundle,org.eclipse.mylyn.commons.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.ui",1390255943386
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.workbench",1390255943413
started,bundle,org.eclipse.mylyn.context.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.core",1390255943413
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.tasks.ui",1390255943414
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.monitor.ui",1390255943414
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.tasks.ui",1390255943504
started,bundle,org.tigris.subversion.clientadapter,1.8.1,"org.tigris.subversion.clientadapter",1390255943504
started,bundle,org.tigris.subversion.subclipse.core,1.8.7,"org.tigris.subversion.subclipse.core",1390255943504
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1390255943504
started,bundle,org.tigris.subversion.subclipse.ui,1.8.7,"org.tigris.subversion.subclipse.ui",1390255943551
os,sysinfo,,,"macosx",1390255943554
arch,sysinfo,,,"x86_64",1390255943554
ws,sysinfo,,,"cocoa",1390255943554
locale,sysinfo,,,"en_US",1390255943554
processors,sysinfo,,,"4",1390255943554
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1390255943554
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1390255943554
java.specification.name,sysinfo,,,"Java Platform API Specification",1390255943554
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1390255943554
java.specification.version,sysinfo,,,"1.6",1390255943554
java.vendor,sysinfo,,,"Apple Inc.",1390255943554
java.version,sysinfo,,,"1.6.0_65",1390255943554
java.vm.info,sysinfo,,,"mixed mode",1390255943554
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1390255943554
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390255943554
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1390255943554
java.vm.specification.version,sysinfo,,,"1.0",1390255943554
java.vm.vendor,sysinfo,,,"Apple Inc.",1390255943555
java.vm.version,sysinfo,,,"20.65-b04-462",1390255943555
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1390255943659
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1390255943688
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1390255943838
started,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1390255943839
started,bundle,org.eclipse.mylyn.team.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.team.ui",1390255944293
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1390255944402
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1390255946337
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1390255946340
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1390255946751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390255975647
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1390255977213
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1390255977222
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1390255977242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390255981259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390255990225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390255994320
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.4,"org.tigris.subversion.clientadapter.javahl",1390256004178
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1390256004229
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1390256004275
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1390256004304
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1390256004438
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1390256004456
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1390256004513
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1390256004556
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1390256004630
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1390256004632
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1390256004666
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1390256004722
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1390256005001
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1390256005108
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1390256008143
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1390256008174
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1390256022579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256022841
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1390256024553
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1390256024559
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1390256027739
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1390256027749
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1390256027800
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1390256027801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256033822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256036036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1390256036067
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1390256040045
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1390256040069
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1390256041431
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1390256041459
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1390256041480
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1390256041527
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1390256041599
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1390256041602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256041663
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1390256046063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256050999
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1390256051035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256058294
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1390256089173
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1390256089185
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1390256089204
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1390256089315
started,bundle,org.eclipse.pde,3.7.2.v201202080800,"org.eclipse.pde",1390256094856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256097120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1390256097155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256104559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256107728
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1390256107762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256112764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256115116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256118964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256120455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256121008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256136508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256139449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390256140166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256140978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256141559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256152634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256155832
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1390256157119
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1390256157642
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1390256167556
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1390256240839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256383570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1390256383625
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390256384914
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1390256389551
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1390256389568
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1390256392668
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1390256393061
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1390256393177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256393307
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1390256393437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256393504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256393558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256394402
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390256401368
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390256401431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390256403001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390256403992
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390256407790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1390256411541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256413111
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1390256414866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256561773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1390256561813
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390256562942
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390256563727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390256566622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390256569302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390256572841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256573281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256643384
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1390256644834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256646322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256651723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1390256651758
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1390256653704
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1390256665553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1390256668891
started,bundle,org.eclipse.mylyn.java.tasks,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.tasks",1390256671330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256671435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256684670
error,log,,,"Core exception while retrieving the content description",1390256685594
error,log,,,"Core exception while retrieving the content description",1390256685598
error,log,,,"Core exception while retrieving the content description",1390256685600
error,log,,,"Core exception while retrieving the content description",1390256685605
error,log,,,"Core exception while retrieving the content description",1390256685608
error,log,,,"Core exception while retrieving the content description",1390256685610
error,log,,,"Core exception while retrieving the content description",1390256685612
error,log,,,"Core exception while retrieving the content description",1390256685615
error,log,,,"Core exception while retrieving the content description",1390256685617
error,log,,,"Core exception while retrieving the content description",1390256685619
error,log,,,"Core exception while retrieving the content description",1390256685621
error,log,,,"Core exception while retrieving the content description",1390256685625
error,log,,,"Core exception while retrieving the content description",1390256685630
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1390256685687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390256692756
